t,frame,hx,hy,hz,hqw,hqx,hqy,hqz,b,rx,ry,rz,rqw,rqx,rqy,rqz,ax,ay,az,aqw,aqx,aqy,aqz,lag_x,lag_y,lag_z
5.5789,86,0.31198,0.08756,-0.53219,0.72353,0.67084,-0.14899,-0.06542,1,0.25723,0.04380,0.47235,-0.20085,0.38862,0.86562,-0.24358,0.25841,0.04390,0.47126,-0.20268,0.38556,0.86518,-0.24846,1.18,0.10,-1.09
5.5956,87,0.30923,0.08486,-0.53202,0.72320,0.67252,-0.14500,-0.06065,1,0.25725,0.04381,0.47223,-0.20159,0.38842,0.86533,-0.24432,0.25845,0.04383,0.47113,-0.20199,0.38446,0.86572,-0.24882,1.20,0.02,-1.10
5.6123,88,0.30633,0.08218,-0.53154,0.72200,0.67591,-0.13751,-0.05432,1,0.25729,0.04375,0.47213,-0.20203,0.38807,0.86517,-0.24508,0.25849,0.04376,0.47101,-0.20124,0.38336,0.86640,-0.24877,1.21,0.01,-1.13
5.6290,89,0.30361,0.07956,-0.53088,0.72059,0.67978,-0.12797,-0.04773,1,0.25734,0.04367,0.47203,-0.20222,0.38748,0.86518,-0.24581,0.25853,0.04369,0.47088,-0.20056,0.38222,0.86710,-0.24861,1.19,0.02,-1.15
5.6458,90,0.30067,0.07752,-0.52994,0.71952,0.68333,-0.11608,-0.04337,1,0.25742,0.04362,0.47193,-0.20216,0.38664,0.86540,-0.24641,0.25856,0.04362,0.47075,-0.20015,0.38105,0.86783,-0.24820,1.14,0.00,-1.18
5.6625,91,0.29497,0.07528,-0.52905,0.71681,0.68914,-0.09947,-0.03702,1,0.25747,0.04352,0.47184,-0.20191,0.38587,0.86564,-0.24697,0.25859,0.04355,0.47062,-0.19964,0.37993,0.86857,-0.24775,1.12,0.03,-1.22
5.6791,92,0.29168,0.07472,-0.52885,0.71542,0.69101,-0.09723,-0.03504,1,0.25755,0.04346,0.47173,-0.20159,0.38496,0.86604,-0.24726,0.25861,0.04348,0.47049,-0.19858,0.37914,0.86923,-0.24749,1.07,0.02,-1.24
5.6959,93,0.28822,0.07413,-0.52899,0.71468,0.69179,-0.09700,-0.03522,1,0.25763,0.04340,0.47159,-0.20117,0.38386,0.86659,-0.24741,0.25863,0.04340,0.47036,-0.19771,0.37897,0.86966,-0.24693,1.00,0.01,-1.23
5.7128,94,0.28472,0.07338,-0.52912,0.71607,0.69015,-0.09721,-0.03842,1,0.25772,0.04335,0.47148,-0.20062,0.38281,0.86717,-0.24743,0.25865,0.04333,0.47023,-0.19753,0.37898,0.86985,-0.24640,0.93,-0.02,-1.25
5.7294,95,0.28141,0.07215,-0.52950,0.71819,0.68778,-0.09630,-0.04347,1,0.25779,0.04330,0.47138,-0.19999,0.38189,0.86773,-0.24740,0.25868,0.04326,0.47010,-0.19806,0.37906,0.86986,-0.24582,0.88,-0.04,-1.28
5.7462,96,0.27520,0.07143,-0.52968,0.72037,0.68490,-0.09557,-0.05328,1,0.25786,0.04324,0.47124,-0.19933,0.38104,0.86832,-0.24719,0.25870,0.04319,0.46997,-0.19921,0.37945,0.86966,-0.24500,0.84,-0.04,-1.27
5.7629,97,0.27255,0.07184,-0.52973,0.72078,0.68436,-0.09364,-0.05796,1,0.25791,0.04318,0.47106,-0.19875,0.38039,0.86885,-0.24680,0.25872,0.04312,0.46984,-0.20017,0.37955,0.86972,-0.24385,0.81,-0.06,-1.22
5.7795,98,0.27001,0.07242,-0.52972,0.72000,0.68527,-0.09037,-0.06200,1,0.25795,0.04313,0.47090,-0.19838,0.37997,0.86924,-0.24634,0.25875,0.04305,0.46971,-0.20061,0.37940,0.87007,-0.24247,0.80,-0.08,-1.19
5.7965,99,0.26746,0.07200,-0.53009,0.71962,0.68586,-0.08608,-0.06580,1,0.25798,0.04309,0.47072,-0.19826,0.37966,0.86958,-0.24574,0.25877,0.04298,0.46958,-0.20112,0.37900,0.87048,-0.24119,0.79,-0.11,-1.14
5.8131,100,0.26477,0.07134,-0.53066,0.71966,0.68631,-0.08097,-0.06716,1,0.25798,0.04309,0.47056,-0.19844,0.37952,0.86976,-0.24515,0.25880,0.04291,0.46945,-0.20146,0.37804,0.87108,-0.24025,0.82,-0.18,-1.11
5.8299,101,0.25897,0.06891,-0.53178,0.72168,0.68533,-0.07182,-0.06589,1,0.25794,0.04314,0.47043,-0.19878,0.37941,0.86992,-0.24449,0.25882,0.04284,0.46932,-0.20184,0.37674,0.87164,-0.23994,0.88,-0.31,-1.11
5.8465,102,0.25569,0.06703,-0.53264,0.72419,0.68357,-0.06582,-0.06288,1,0.25790,0.04325,0.47034,-0.19915,0.37923,0.87014,-0.24368,0.25884,0.04277,0.46919,-0.20221,0.37538,0.87208,-0.24015,0.94,-0.49,-1.15
5.8633,103,0.25207,0.06479,-0.53355,0.72750,0.68120,-0.05908,-0.05672,1,0.25790,0.04331,0.47026,-0.19958,0.37890,0.87044,-0.24278,0.25886,0.04270,0.46906,-0.20239,0.37404,0.87247,-0.24069,0.97,-0.61,-1.20
5.8799,104,0.24803,0.06257,-0.53408,0.72906,0.68044,-0.05325,-0.05143,1,0.25794,0.04317,0.47011,-0.20018,0.37842,0.87077,-0.24182,0.25888,0.04263,0.46893,-0.20230,0.37268,0.87296,-0.24110,0.95,-0.55,-1.19
5.8966,105,0.24348,0.06024,-0.53457,0.72976,0.68039,-0.04629,-0.04882,1,0.25799,0.04293,0.46993,-0.20073,0.37773,0.87115,-0.24111,0.25890,0.04256,0.46880,-0.20230,0.37133,0.87358,-0.24094,0.91,-0.38,-1.13
5.9134,106,0.23293,0.05521,-0.53462,0.73458,0.67641,-0.02783,-0.04568,1,0.25809,0.04274,0.46979,-0.20110,0.37681,0.87159,-0.24062,0.25891,0.04249,0.46866,-0.20276,0.37001,0.87409,-0.24072,0.82,-0.25,-1.13
5.9301,107,0.22719,0.05245,-0.53414,0.73834,0.67282,-0.01637,-0.04362,1,0.25818,0.04258,0.46970,-0.20144,0.37574,0.87206,-0.24033,0.25892,0.04242,0.46853,-0.20332,0.36871,0.87455,-0.24059,0.75,-0.15,-1.17
5.9469,108,0.22132,0.04940,-0.53309,0.74186,0.66925,-0.00319,-0.04173,1,0.25822,0.04241,0.46960,-0.20176,0.37455,0.87251,-0.24026,0.25893,0.04235,0.46840,-0.20384,0.36740,0.87504,-0.24037,0.71,-0.06,-1.21
5.9638,109,0.21504,0.04641,-0.53126,0.74465,0.66614,0.01000,-0.04061,1,0.25826,0.04229,0.46944,-0.20208,0.37330,0.87298,-0.24024,0.25894,0.04229,0.46826,-0.20433,0.36612,0.87555,-0.24004,0.69,0.00,-1.18
5.9805,110,0.20920,0.04346,-0.52898,0.74509,0.66508,0.02678,-0.04230,1,0.25830,0.04222,0.46928,-0.20233,0.37208,0.87345,-0.24021,0.25895,0.04222,0.46813,-0.20462,0.36498,0.87615,-0.23934,0.65,-0.00,-1.15
5.9967,111,0.19697,0.03755,-0.52354,0.74090,0.66806,0.05618,-0.04022,0,0.25833,0.04223,0.46915,-0.20261,0.37077,0.87396,-0.24015,0.25895,0.04222,0.46813,-0.20462,0.36498,0.87615,-0.23934,0.62,-0.01,-1.02
6.0135,112,0.19046,0.03498,-0.52043,0.74035,0.66718,0.07117,-0.04110,0,0.25832,0.04226,0.46904,-0.20293,0.36946,0.87447,-0.24006,0.25895,0.04222,0.46813,-0.20462,0.36498,0.87615,-0.23934,0.63,-0.04,-0.91
6.0302,113,0.18377,0.03216,-0.51700,0.74086,0.66494,0.08527,-0.04125,0,0.25830,0.04228,0.46894,-0.20323,0.36832,0.87492,-0.23991,0.25895,0.04222,0.46813,-0.20462,0.36498,0.87615,-0.23934,0.65,-0.06,-0.81
6.0469,114,0.17684,0.03064,-0.51148,0.74197,0.66150,0.10028,-0.04296,0,0.25830,0.04225,0.46883,-0.20350,0.36730,0.87533,-0.23972,0.25895,0.04222,0.46813,-0.20462,0.36498,0.87615,-0.23934,0.65,-0.04,-0.70
6.0637,115,0.16314,0.02717,-0.49909,0.73784,0.65962,0.13264,-0.05385,0,0.25831,0.04221,0.46874,-0.20372,0.36656,0.87565,-0.23952,0.25895,0.04222,0.46813,-0.20462,0.36498,0.87615,-0.23934,0.64,0.01,-0.61
6.0805,116,0.15637,0.02583,-0.49175,0.73131,0.66271,0.14973,-0.05980,0,0.25832,0.04216,0.46867,-0.20390,0.36606,0.87587,-0.23934,0.25895,0.04222,0.46813,-0.20462,0.36498,0.87615,-0.23934,0.63,0.06,-0.54
6.0972,117,0.14960,0.02471,-0.48308,0.72330,0.66697,0.16657,-0.06513,0,0.25833,0.04209,0.46864,-0.20406,0.36569,0.87602,-0.23920,0.25895,0.04222,0.46813,-0.20462,0.36498,0.87615,-0.23934,0.62,0.13,-0.51
6.1139,118,0.14295,0.02397,-0.47290,0.71514,0.66978,0.18662,-0.07169,0,0.25834,0.04202,0.46862,-0.20417,0.36546,0.87613,-0.23907,0.25895,0.04222,0.46813,-0.20462,0.36498,0.87615,-0.23934,0.60,0.20,-0.49
6.1306,119,0.13746,0.02350,-0.46184,0.70499,0.67266,0.21048,-0.07886,0,0.25836,0.04196,0.46860,-0.20426,0.36532,0.87619,-0.23898,0.25895,0.04222,0.46813,-0.20462,0.36498,0.87615,-0.23934,0.58,0.26,-0.47
6.1473,120,0.12723,0.02232,-0.43768,0.68024,0.67899,0.26151,-0.08867,0,0.25838,0.04192,0.46859,-0.20433,0.36522,0.87624,-0.23891,0.25895,0.04222,0.46813,-0.20462,0.36498,0.87615,-0.23934,0.56,0.30,-0.46
6.1641,121,0.12317,0.02190,-0.42367,0.66441,0.68401,0.28788,-0.08844,0,0.25840,0.04188,0.46858,-0.20437,0.36514,0.87627,-0.23887,0.25895,0.04222,0.46813,-0.20462,0.36498,0.87615,-0.23934,0.55,0.34,-0.45
6.1808,122,0.11948,0.02143,-0.40975,0.64592,0.69029,0.31347,-0.08952,0,0.25841,0.04187,0.46858,-0.20439,0.36507,0.87630,-0.23884,0.25895,0.04222,0.46813,-0.20462,0.36498,0.87615,-0.23934,0.53,0.35,-0.45
6.1976,123,0.11650,0.02077,-0.39510,0.62579,0.69675,0.33853,-0.09124,0,0.25842,0.04188,0.46857,-0.20440,0.36500,0.87633,-0.23884,0.25895,0.04222,0.46813,-0.20462,0.36498,0.87615,-0.23934,0.53,0.34,-0.44
6.2143,124,0.11400,0.02076,-0.38065,0.60451,0.70098,0.36650,-0.09415,0,0.25842,0.04190,0.46856,-0.20438,0.36496,0.87634,-0.23887,0.25895,0.04222,0.46813,-0.20462,0.36498,0.87615,-0.23934,0.53,0.31,-0.43
6.2311,125,0.11175,0.02258,-0.35153,0.54941,0.71747,0.41625,-0.10060,0,0.25841,0.04194,0.46855,-0.20435,0.36497,0.87634,-0.23890,0.25895,0.04222,0.46813,-0.20462,0.36498,0.87615,-0.23934,0.54,0.28,-0.42
6.2478,126,0.11126,0.02394,-0.33743,0.52010,0.72741,0.43473,-0.10668,0,0.25840,0.04198,0.46854,-0.20434,0.36495,0.87634,-0.23891,0.25895,0.04222,0.46813,-0.20462,0.36498,0.87615,-0.23934,0.55,0.24,-0.41
6.2645,127,0.11138,0.02539,-0.32422,0.49340,0.73422,0.45145,-0.11695,0,0.25839,0.04200,0.46854,-0.20433,0.36493,0.87635,-0.23893,0.25895,0.04222,0.46813,-0.20462,0.36498,0.87615,-0.23934,0.56,0.22,-0.41
6.2812,128,0.11203,0.02731,-0.31178,0.47019,0.73796,0.46649,-0.12934,0,0.25839,0.04202,0.46853,-0.20432,0.36494,0.87634,-0.23894,0.25895,0.04222,0.46813,-0.20462,0.36498,0.87615,-0.23934,0.56,0.20,-0.41
6.2980,129,0.11327,0.02968,-0.30023,0.44700,0.74302,0.47755,-0.14162,0,0.25839,0.04202,0.46853,-0.20432,0.36495,0.87634,-0.23894,0.25895,0.04222,0.46813,-0.20462,0.36498,0.87615,-0.23934,0.56,0.20,-0.40
6.3148,130,0.11512,0.03622,-0.28089,0.40632,0.76054,0.48082,-0.15905,0,0.25839,0.04201,0.46853,-0.20433,0.36495,0.87634,-0.23893,0.25895,0.04222,0.46813,-0.20462,0.36498,0.87615,-0.23934,0.55,0.21,-0.40
6.3315,131,0.11573,0.04049,-0.27290,0.38918,0.77224,0.47465,-0.16400,0,0.25840,0.04200,0.46853,-0.20435,0.36495,0.87634,-0.23892,0.25895,0.04222,0.46813,-0.20462,0.36498,0.87615,-0.23934,0.55,0.22,-0.40
6.3482,132,0.11581,0.04553,-0.26676,0.37759,0.78537,0.46051,-0.16898,0,0.25841,0.04198,0.46853,-0.20436,0.36496,0.87634,-0.23891,0.25895,0.04222,0.46813,-0.20462,0.36498,0.87615,-0.23934,0.54,0.24,-0.40
6.3649,133,0.11431,0.05170,-0.26282,0.37397,0.79642,0.44167,-0.17548,0,0.25842,0.04196,0.46853,-0.20437,0.36496,0.87634,-0.23890,0.25895,0.04222,0.46813,-0.20462,0.36498,0.87615,-0.23934,0.53,0.26,-0.40
6.3820,134,0.11223,0.05826,-0.25870,0.38656,0.79871,0.42380,-0.18172,1,0.25843,0.04196,0.46853,-0.20437,0.36496,0.87634,-0.23889,0.25843,0.04196,0.46853,-0.20437,0.36496,0.87634,-0.23889,0.00,-0.00,0.00
6.3987,135,0.10578,0.07112,-0.25511,0.41532,0.79318,0.40023,-0.19540,1,0.25843,0.04196,0.46854,-0.20437,0.36495,0.87634,-0.23889,0.25855,0.04195,0.46845,-0.20466,0.36550,0.87598,-0.23913,0.13,-0.01,-0.08
6.4154,136,0.10055,0.07708,-0.25532,0.42688,0.79674,0.38399,-0.18851,1,0.25839,0.04197,0.46857,-0.20430,0.36498,0.87634,-0.23890,0.25867,0.04195,0.46836,-0.20477,0.36600,0.87548,-0.24009,0.28,-0.03,-0.21
6.4323,137,0.09491,0.08321,-0.25711,0.43738,0.80165,0.36719,-0.17671,1,0.25832,0.04199,0.46862,-0.20428,0.36503,0.87635,-0.23881,0.25878,0.04195,0.46825,-0.20469,0.36622,0.87502,-0.24150,0.46,-0.03,-0.36
6.4490,138,0.08836,0.08936,-0.26062,0.45006,0.80425,0.35106,-0.16550,1,0.25827,0.04189,0.46863,-0.20431,0.36514,0.87632,-0.23873,0.25887,0.04196,0.46814,-0.20481,0.36646,0.87451,-0.24288,0.60,0.06,-0.49
6.4656,139,0.08145,0.09515,-0.26474,0.46776,0.80353,0.33354,-0.15586,1,0.25825,0.04184,0.46864,-0.20433,0.36524,0.87626,-0.23877,0.25896,0.04196,0.46802,-0.20520,0.36682,0.87391,-0.24415,0.71,0.13,-0.62
6.4824,140,0.06650,0.10461,-0.27587,0.49714,0.80020,0.30513,-0.13939,1,0.25824,0.04182,0.46865,-0.20435,0.36548,0.87608,-0.23907,0.25904,0.04198,0.46789,-0.20564,0.36714,0.87332,-0.24542,0.80,0.15,-0.76
6.4990,141,0.05869,0.10889,-0.28250,0.50569,0.80047,0.29556,-0.12715,1,0.25822,0.04177,0.46864,-0.20440,0.36584,0.87573,-0.23976,0.25911,0.04200,0.46776,-0.20580,0.36703,0.87293,-0.24685,0.89,0.22,-0.88
6.5158,142,0.05060,0.11305,-0.29018,0.51301,0.80040,0.28859,-0.11361,1,0.25819,0.04174,0.46857,-0.20452,0.36611,0.87533,-0.24069,0.25917,0.04202,0.46763,-0.20595,0.36668,0.87263,-0.24827,0.99,0.28,-0.95
6.5326,143,0.04251,0.11695,-0.29786,0.52303,0.79668,0.28420,-0.10474,1,0.25818,0.04175,0.46846,-0.20466,0.36632,0.87491,-0.24178,0.25924,0.04205,0.46749,-0.20668,0.36641,0.87223,-0.24949,1.06,0.30,-0.97
6.5493,144,0.03425,0.12069,-0.30562,0.53702,0.78804,0.28254,-0.10383,1,0.25820,0.04175,0.46837,-0.20476,0.36650,0.87449,-0.24293,0.25930,0.04208,0.46736,-0.20786,0.36638,0.87177,-0.25016,1.09,0.33,-1.01
6.5660,145,0.01778,0.12781,-0.31927,0.57091,0.76244,0.27885,-0.12243,1,0.25825,0.04172,0.46826,-0.20499,0.36662,0.87405,-0.24416,0.25935,0.04210,0.46722,-0.20917,0.36675,0.87128,-0.25021,1.10,0.38,-1.04
6.5828,146,0.00946,0.13037,-0.32503,0.58676,0.74678,0.27776,-0.14448,1,0.25829,0.04166,0.46812,-0.20539,0.36664,0.87360,-0.24539,0.25942,0.04214,0.46709,-0.21032,0.36742,0.87089,-0.24964,1.13,0.48,-1.03
6.5996,147,0.00105,0.13247,-0.33061,0.59837,0.73147,0.28151,-0.16631,1,0.25834,0.04162,0.46798,-0.20593,0.36662,0.87316,-0.24652,0.25948,0.04217,0.46696,-0.21145,0.36794,0.87062,-0.24885,1.14,0.54,-1.02
6.6162,148,-0.00737,0.13409,-0.33541,0.60609,0.72062,0.28580,-0.17797,1,0.25841,0.04164,0.46785,-0.20661,0.36662,0.87276,-0.24738,0.25954,0.04220,0.46682,-0.21270,0.36825,0.87040,-0.24811,1.13,0.56,-1.03
6.6330,149,-0.01551,0.13541,-0.33959,0.61019,0.71483,0.29037,-0.17992,1,0.25847,0.04169,0.46775,-0.20743,0.36676,0.87230,-0.24811,0.25960,0.04223,0.46669,-0.21409,0.36791,0.87032,-0.24769,1.13,0.54,-1.06
6.6497,150,-0.02996,0.13756,-0.34664,0.61376,0.71237,0.29573,-0.16844,1,0.25850,0.04177,0.46762,-0.20842,0.36698,0.87187,-0.24845,0.25966,0.04226,0.46655,-0.21508,0.36724,0.87033,-0.24780,1.16,0.49,-1.07
6.6664,151,-0.03669,0.13853,-0.34905,0.61680,0.71110,0.29520,-0.16354,1,0.25856,0.04185,0.46751,-0.20939,0.36722,0.87154,-0.24845,0.25972,0.04229,0.46642,-0.21578,0.36665,0.87018,-0.24858,1.16,0.44,-1.09
6.6832,152,-0.04329,0.13961,-0.35073,0.61992,0.70971,0.29435,-0.15930,1,0.25865,0.04189,0.46739,-0.21050,0.36740,0.87126,-0.24820,0.25978,0.04233,0.46629,-0.21635,0.36625,0.86984,-0.24986,1.12,0.44,-1.10
6.7000,153,-0.04968,0.14065,-0.35126,0.62119,0.70999,0.29328,-0.15499,1,0.25873,0.04191,0.46727,-0.21169,0.36747,0.87103,-0.24789,0.25984,0.04237,0.46616,-0.21626,0.36578,0.86966,-0.25127,1.11,0.46,-1.12
6.7166,154,-0.05590,0.14182,-0.35117,0.61930,0.71119,0.29498,-0.15383,1,0.25880,0.04189,0.46717,-0.21288,0.36734,0.87085,-0.24771,0.25990,0.04241,0.46603,-0.21587,0.36512,0.86979,-0.25210,1.10,0.52,-1.14
6.7334,155,-0.06753,0.14436,-0.34995,0.61417,0.71213,0.30583,-0.14879,1,0.25886,0.04189,0.46707,-0.21392,0.36708,0.87069,-0.24775,0.25996,0.04246,0.46590,-0.21557,0.36411,0.87022,-0.25234,1.11,0.56,-1.17
6.7501,156,-0.07259,0.14628,-0.34879,0.60976,0.71306,0.31406,-0.14525,1,0.25891,0.04187,0.46699,-0.21473,0.36673,0.87051,-0.24821,0.26003,0.04250,0.46577,-0.21526,0.36286,0.87091,-0.25202,1.12,0.63,-1.22
6.7669,157,-0.07726,0.14865,-0.34739,0.60395,0.71662,0.31933,-0.14048,1,0.25897,0.04188,0.46687,-0.21522,0.36624,0.87038,-0.24896,0.26009,0.04255,0.46564,-0.21441,0.36181,0.87156,-0.25202,1.12,0.67,-1.23
6.7837,158,-0.08145,0.15146,-0.34592,0.59845,0.72157,0.32055,-0.13585,1,0.25906,0.04191,0.46673,-0.21538,0.36568,0.87034,-0.24980,0.26016,0.04259,0.46552,-0.21318,0.36116,0.87203,-0.25233,1.10,0.68,-1.21
6.8004,159,-0.08532,0.15462,-0.34433,0.59421,0.72600,0.31964,-0.13296,1,0.25914,0.04196,0.46657,-0.21532,0.36505,0.87042,-0.25051,0.26023,0.04264,0.46539,-0.21179,0.36092,0.87236,-0.25273,1.08,0.68,-1.18
6.8171,160,-0.09211,0.16180,-0.34077,0.58717,0.73307,0.31700,-0.13170,1,0.25921,0.04204,0.46644,-0.21504,0.36426,0.87064,-0.25111,0.26030,0.04269,0.46527,-0.21033,0.36106,0.87263,-0.25282,1.08,0.65,-1.17
6.8338,161,-0.09495,0.16578,-0.33905,0.58267,0.73679,0.31712,-0.13066,1,0.25930,0.04216,0.46632,-0.21454,0.36345,0.87100,-0.25147,0.26037,0.04274,0.46514,-0.20892,0.36084,0.87308,-0.25275,1.07,0.57,-1.17
6.8505,162,-0.09735,0.17000,-0.33754,0.57760,0.74138,0.31659,-0.12845,1,0.25940,0.04226,0.46621,-0.21378,0.36268,0.87143,-0.25172,0.26044,0.04278,0.46502,-0.20750,0.36061,0.87347,-0.25291,1.04,0.52,-1.19
6.8673,163,-0.09959,0.17380,-0.33619,0.57436,0.74427,0.31621,-0.12722,1,0.25951,0.04235,0.46611,-0.21288,0.36209,0.87185,-0.25189,0.26051,0.04283,0.46490,-0.20606,0.36042,0.87385,-0.25304,1.00,0.49,-1.21
6.8840,164,-0.10155,0.17778,-0.33535,0.57177,0.74605,0.31707,-0.12628,1,0.25962,0.04242,0.46600,-0.21180,0.36165,0.87225,-0.25205,0.26058,0.04288,0.46478,-0.20481,0.35985,0.87442,-0.25289,0.97,0.47,-1.22
6.9007,165,-0.10436,0.18616,-0.33336,0.56975,0.75088,0.31064,-0.12277,1,0.25970,0.04249,0.46588,-0.21062,0.36130,0.87263,-0.25221,0.26066,0.04293,0.46466,-0.20363,0.35972,0.87465,-0.25323,0.96,0.44,-1.22
6.9175,166,-0.10526,0.19033,-0.33265,0.57059,0.75164,0.30658,-0.12438,1,0.25978,0.04258,0.46575,-0.20941,0.36097,0.87303,-0.25234,0.26074,0.04298,0.46454,-0.20284,0.36016,0.87455,-0.25358,0.96,0.40,-1.21
6.9344,167,-0.10603,0.19439,-0.33203,0.57156,0.75232,0.30263,-0.12545,1,0.25984,0.04269,0.46562,-0.20807,0.36065,0.87343,-0.25249,0.26081,0.04303,0.46442,-0.20243,0.36112,0.87411,-0.25405,0.98,0.35,-1.19
6.9510,168,-0.10668,0.19866,-0.33126,0.57240,0.75326,0.29865,-0.12553,1,0.25990,0.04280,0.46548,-0.20670,0.36038,0.87382,-0.25265,0.26089,0.04308,0.46431,-0.20209,0.36218,0.87352,-0.25487,1.00,0.28,-1.18
6.9678,169,-0.10686,0.20301,-0.33082,0.57304,0.75455,0.29427,-0.12523,1,0.25995,0.04290,0.46534,-0.20542,0.36025,0.87412,-0.25284,0.26097,0.04313,0.46419,-0.20161,0.36315,0.87296,-0.25575,1.02,0.23,-1.15
6.9845,170,-0.10673,0.21112,-0.33060,0.57510,0.75746,0.28288,-0.12446,1,0.25999,0.04297,0.46518,-0.20431,0.36037,0.87425,-0.25313,0.26106,0.04318,0.46408,-0.20121,0.36413,0.87239,-0.25664,1.06,0.21,-1.11
7.0015,171,-0.10648,0.21578,-0.33035,0.57606,0.75918,0.27667,-0.12353,1,0.26005,0.04299,0.46502,-0.20347,0.36064,0.87423,-0.25348,0.26114,0.04323,0.46396,-0.20074,0.36502,0.87184,-0.25761,1.10,0.24,-1.06
7.0181,172,-0.10618,0.22068,-0.32970,0.57502,0.76288,0.26919,-0.12206,1,0.26010,0.04300,0.46487,-0.20271,0.36117,0.87405,-0.25398,0.26123,0.04329,0.46385,-0.19985,0.36581,0.87147,-0.25843,1.12,0.28,-1.02
7.0348,173,-0.10567,0.22547,-0.32912,0.57270,0.76726,0.26241,-0.12030,1,0.26014,0.04307,0.46474,-0.20206,0.36187,0.87373,-0.25460,0.26131,0.04334,0.46374,-0.19875,0.36648,0.87122,-0.25917,1.18,0.27,-1.00
7.0515,174,-0.10492,0.22970,-0.32931,0.57004,0.77126,0.25734,-0.11829,1,0.26017,0.04312,0.46463,-0.20147,0.36269,0.87332,-0.25531,0.26140,0.04339,0.46363,-0.19753,0.36699,0.87108,-0.25986,1.23,0.27,-1.00
7.0682,175,-0.10277,0.23727,-0.33071,0.56192,0.78051,0.25028,-0.11139,1,0.26023,0.04313,0.46452,-0.20092,0.36347,0.87292,-0.25600,0.26149,0.04344,0.46352,-0.19616,0.36708,0.87116,-0.26047,1.26,0.32,-1.00
7.0849,176,-0.10109,0.24023,-0.33209,0.55833,0.78429,0.24657,-0.11118,1,0.26033,0.04311,0.46439,-0.20025,0.36428,0.87252,-0.25673,0.26158,0.04349,0.46341,-0.19481,0.36769,0.87114,-0.26071,1.25,0.39,-0.98
7.1019,177,-0.09904,0.24253,-0.33361,0.55767,0.78613,0.24187,-0.11180,1,0.26045,0.04308,0.46426,-0.19946,0.36500,0.87219,-0.25744,0.26167,0.04354,0.46330,-0.19395,0.36868,0.87076,-0.26121,1.21,0.47,-0.96
7.1185,178,-0.09656,0.24442,-0.33504,0.56027,0.78613,0.23583,-0.11175,1,0.26059,0.04305,0.46416,-0.19859,0.36562,0.87195,-0.25806,0.26175,0.04359,0.46319,-0.19372,0.36963,0.87017,-0.26201,1.16,0.55,-0.97
7.1352,179,-0.09371,0.24581,-0.33607,0.56526,0.78486,0.22817,-0.11141,1,0.26075,0.04303,0.46406,-0.19759,0.36625,0.87173,-0.25866,0.26184,0.04364,0.46308,-0.19411,0.37042,0.86945,-0.26299,1.09,0.62,-0.98
7.1517,180,-0.08668,0.24524,-0.33831,0.57147,0.78253,0.21877,-0.11494,0,0.26089,0.04301,0.46395,-0.19661,0.36690,0.87151,-0.25921,0.26184,0.04364,0.46308,-0.19411,0.37042,0.86945,-0.26299,0.95,0.63,-0.88
7.1684,181,-0.08180,0.24426,-0.33834,0.57014,0.78259,0.21985,-0.11901,0,0.26100,0.04302,0.46384,-0.19579,0.36758,0.87125,-0.25976,0.26184,0.04364,0.46308,-0.19411,0.37042,0.86945,-0.26299,0.84,0.62,-0.77
7.1852,182,-0.07730,0.24199,-0.33924,0.56722,0.78371,0.22123,-0.12294,0,0.26108,0.04307,0.46375,-0.19510,0.36832,0.87090,-0.26041,0.26184,0.04364,0.46308,-0.19411,0.37042,0.86945,-0.26299,0.76,0.57,-0.67
7.2019,183,-0.07311,0.23878,-0.34048,0.56445,0.78487,0.22233,-0.12628,0,0.26113,0.04318,0.46368,-0.19458,0.36897,0.87055,-0.26105,0.26184,0.04364,0.46308,-0.19411,0.37042,0.86945,-0.26299,0.71,0.46,-0.61
7.2186,184,-0.06880,0.23498,-0.34098,0.56435,0.78507,0.22097,-0.12784,0,0.26113,0.04333,0.46362,-0.19426,0.36941,0.87028,-0.26156,0.26184,0.04364,0.46308,-0.19411,0.37042,0.86945,-0.26299,0.71,0.31,-0.54
7.2353,185,-0.05972,0.22415,-0.34113,0.56495,0.78581,0.21434,-0.13185,0,0.26109,0.04347,0.46358,-0.19403,0.36971,0.87007,-0.26200,0.26184,0.04364,0.46308,-0.19411,0.37042,0.86945,-0.26299,0.75,0.18,-0.50
7.2521,186,-0.05452,0.21650,-0.34100,0.56107,0.78874,0.21116,-0.13603,0,0.26108,0.04353,0.46352,-0.19390,0.36994,0.86993,-0.26224,0.26184,0.04364,0.46308,-0.19411,0.37042,0.86945,-0.26299,0.76,0.11,-0.44
7.2688,187,-0.04928,0.20832,-0.34117,0.55523,0.79228,0.20931,-0.14215,0,0.26109,0.04354,0.46348,-0.19381,0.37009,0.86984,-0.26239,0.26184,0.04364,0.46308,-0.19411,0.37042,0.86945,-0.26299,0.75,0.10,-0.40
7.2855,188,-0.04344,0.19975,-0.34114,0.54928,0.79569,0.20814,-0.14784,0,0.26111,0.04353,0.46347,-0.19376,0.37018,0.86980,-0.26245,0.26184,0.04364,0.46308,-0.19411,0.37042,0.86945,-0.26299,0.73,0.11,-0.39
